date,AirTemperature,RelativeHumidity,DewPoint,CloudCoverage,WindSpeed,SolarRadiation,PavementTemperature,Rainfall
2023-08-10 17:00:00-06:00,39.8,0.24,15.2,0.0,4.24,524.0,50.038888888888884,
2023-08-10 18:00:00-06:00,38.2,0.3,17.4,0.0,4.05,313.0,45.697222222222216,
2023-08-10 19:00:00-06:00,37.1,0.32,17.6,0.0,3.84,106.0,43.00208333333333,
2023-08-10 20:00:00-06:00,34.0,0.48,21.5,0.0,6.38,3.0,41.057870370370374,
2023-08-10 21:00:00-06:00,32.1,0.56,22.3,0.0,5.62,0.0,39.37314814814815,
2023-08-10 22:00:00-06:00,30.6,0.63,22.8,0.0,4.27,0.0,37.942129629629626,
2023-08-10 23:00:00-06:00,29.5,0.64,22.1,0.0,4.3,0.0,36.83912037037036,
2023-08-11 00:00:00-06:00,28.3,0.7,22.2,0.0,4.12,0.0,35.79351851851852,
2023-08-11 01:00:00-06:00,27.1,0.81,23.5,0.02,3.77,0.0,34.882638888888884,
2023-08-11 02:00:00-06:00,26.6,0.86,24.0,0.2,3.61,0.0,34.21944444444444,
2023-08-11 03:00:00-06:00,26.2,0.89,24.2,0.65,3.34,0.0,33.644444444444446,
2023-08-11 04:00:00-06:00,25.9,0.89,24.0,0.68,3.5,0.0,33.004629629629626,
2023-08-11 05:00:00-06:00,25.7,0.89,23.8,1.0,3.9,0.0,32.78287037037037,
2023-08-11 06:00:00-06:00,25.5,0.9,23.6,1.0,3.32,0.0,32.23356481481481,
2023-08-11 07:00:00-06:00,26.1,0.86,23.5,0.27,3.47,54.0,32.056944444444454,
2023-08-11 08:00:00-06:00,27.8,0.75,23.0,0.08,3.59,233.0,33.4337962962963,
2023-08-11 09:00:00-06:00,29.9,0.61,21.7,0.0,3.96,457.0,36.615509259259255,
2023-08-11 10:00:00-06:00,32.2,0.51,20.9,0.0,4.34,661.0,40.96712962962963,
2023-08-11 11:00:00-06:00,34.5,0.42,19.6,0.0,4.63,820.0,45.324074074074076,
2023-08-11 12:00:00-06:00,36.5,0.35,18.6,0.0,4.53,926.0,49.36481481481482,
2023-08-11 13:00:00-06:00,38.0,0.3,17.5,0.0,4.32,969.0,52.70092592592593,
2023-08-11 14:00:00-06:00,39.1,0.27,16.4,0.0,4.2,946.0,54.865509259259255,
2023-08-11 15:00:00-06:00,39.8,0.24,15.7,0.0,4.08,857.0,55.687499999999986,
2023-08-11 16:00:00-06:00,39.8,0.23,14.9,0.0,4.24,712.0,54.73773148148148,
2023-08-11 17:00:00-06:00,39.4,0.23,14.6,0.0,4.34,523.0,50.04675925925926,
2023-08-11 18:00:00-06:00,38.1,0.27,15.7,0.06,4.75,311.0,45.55393518518519,
2023-08-11 19:00:00-06:00,35.9,0.37,18.8,0.0,5.69,105.0,42.90416666666666,
2023-08-11 20:00:00-06:00,32.8,0.5,20.9,0.0,6.02,2.0,40.868287037037035,
2023-08-11 21:00:00-06:00,31.1,0.56,21.1,0.0,5.63,0.0,38.921527777777776,
2023-08-11 22:00:00-06:00,29.7,0.61,21.4,0.0,4.88,0.0,37.457638888888894,
2023-08-11 23:00:00-06:00,28.8,0.63,21.0,0.0,4.72,0.0,36.31111111111112,
2023-08-12 00:00:00-06:00,27.9,0.69,21.6,0.0,4.08,0.0,35.25231481481482,
2023-08-12 01:00:00-06:00,27.2,0.75,22.5,0.0,3.98,0.0,34.452083333333334,
2023-08-12 02:00:00-06:00,27.0,0.76,22.3,0.02,4.12,0.0,33.789583333333326,
2023-08-12 03:00:00-06:00,26.5,0.8,22.7,0.0,3.82,0.0,33.460648148148145,
2023-08-12 04:00:00-06:00,26.2,0.85,23.4,0.08,3.45,0.0,33.32175925925925,
2023-08-12 05:00:00-06:00,26.0,0.87,23.8,0.14,3.24,0.0,33.208564814814814,
2023-08-12 06:00:00-06:00,25.5,0.9,23.7,0.24,2.92,0.0,32.99004629629629,
2023-08-12 07:00:00-06:00,26.6,0.83,23.5,0.24,3.71,54.0,32.89513888888889,
2023-08-12 08:00:00-06:00,28.3,0.72,22.8,0.13,4.03,219.0,33.23888888888889,
2023-08-12 09:00:00-06:00,30.3,0.61,22.0,0.1,3.96,439.0,38.755158730158726,
2023-08-12 10:00:00-06:00,32.4,0.51,21.0,0.04,4.16,634.0,41.418518518518525,
2023-08-12 11:00:00-06:00,34.2,0.45,20.5,0.0,4.2,809.0,39.36157407407407,
2023-08-12 12:00:00-06:00,36.1,0.38,19.5,0.0,4.1,921.0,43.890277777777776,
2023-08-12 13:00:00-06:00,37.6,0.33,18.5,0.0,4.21,965.0,49.59675925925925,
2023-08-12 14:00:00-06:00,38.6,0.3,17.9,0.0,4.5,941.0,51.13541666666666,
2023-08-12 15:00:00-06:00,39.0,0.29,17.6,0.0,4.47,852.0,52.95717592592594,
2023-08-12 16:00:00-06:00,39.3,0.27,16.9,0.01,4.61,706.0,52.87268518518519,
2023-08-12 17:00:00-06:00,39.1,0.26,16.0,0.06,4.73,507.0,48.71087962962963,
2023-08-12 18:00:00-06:00,37.2,0.33,18.1,0.18,5.01,287.0,44.525231481481484,
2023-08-12 19:00:00-06:00,35.8,0.36,18.3,0.0,4.6,102.0,42.03495370370371,
2023-08-12 20:00:00-06:00,33.1,0.49,21.1,0.0,6.3,2.0,40.08055555555556,
2023-08-12 21:00:00-06:00,31.1,0.58,21.7,0.85,5.66,0.0,38.35231481481481,
2023-08-12 22:00:00-06:00,29.8,0.62,21.8,0.73,4.99,0.0,37.02129629629629,
2023-08-12 23:00:00-06:00,28.6,0.67,21.9,0.0,4.57,0.0,35.95462962962963,
2023-08-13 00:00:00-06:00,27.5,0.77,23.0,0.01,3.94,0.0,35.14444444444444,
2023-08-13 01:00:00-06:00,26.8,0.84,23.8,0.45,4.65,0.0,34.357638888888886,
2023-08-13 02:00:00-06:00,26.7,0.84,23.8,0.44,4.32,0.0,33.68472222222222,
2023-08-13 03:00:00-06:00,26.6,0.84,23.7,0.39,3.44,0.0,33.24675925925926,
2023-08-13 04:00:00-06:00,26.2,0.86,23.6,0.36,3.5,0.0,33.06273148148147,
2023-08-13 05:00:00-06:00,25.8,0.89,23.8,0.36,3.5,0.0,32.94398148148148,
2023-08-13 06:00:00-06:00,25.8,0.92,24.4,0.27,4.33,0.0,32.58449074074074,
2023-08-13 07:00:00-06:00,26.5,0.86,23.9,0.36,4.67,42.0,32.528009259259264,
2023-08-13 08:00:00-06:00,28.0,0.76,23.3,0.31,4.95,187.0,33.15625,
2023-08-13 09:00:00-06:00,30.2,0.64,22.6,0.19,4.74,401.0,34.43865740740741,
2023-08-13 10:00:00-06:00,32.3,0.53,21.7,0.11,4.15,613.0,39.47430555555556,
2023-08-13 11:00:00-06:00,34.4,0.45,20.7,0.06,4.1,792.0,43.92060185185185,
2023-08-13 12:00:00-06:00,36.1,0.38,19.7,0.0,4.4,908.0,48.638657407407415,
2023-08-13 13:00:00-06:00,37.3,0.35,19.2,0.02,4.53,957.0,52.452083333333334,
2023-08-13 14:00:00-06:00,38.3,0.3,17.9,0.19,4.55,900.0,54.36273148148149,
2023-08-13 15:00:00-06:00,38.9,0.27,16.5,0.17,4.59,771.0,54.68611111111111,
2023-08-13 16:00:00-06:00,39.1,0.25,15.3,0.31,4.78,680.0,53.81689814814815,
2023-08-13 17:00:00-06:00,38.4,0.25,14.9,0.42,4.81,489.0,49.353935185185186,
2023-08-13 18:00:00-06:00,37.2,0.29,16.4,0.3,4.48,288.0,44.96388888888889,
2023-08-13 19:00:00-06:00,35.9,0.32,16.6,0.23,4.12,93.0,42.40185185185185,
2023-08-13 20:00:00-06:00,34.2,0.39,18.1,0.04,5.58,2.0,40.54259259259259,
2023-08-13 21:00:00-06:00,31.9,0.51,20.5,0.02,5.58,0.0,38.87291666666666,
2023-08-13 22:00:00-06:00,30.3,0.57,20.8,0.22,5.11,0.0,37.43425925925926,
2023-08-13 23:00:00-06:00,28.8,0.64,21.2,0.02,4.61,0.0,36.13912037037038,
2023-08-14 00:00:00-06:00,27.7,0.68,21.3,0.01,3.94,0.0,35.011111111111106,
2023-08-14 01:00:00-06:00,26.6,0.78,22.4,0.0,3.7,0.0,34.14675925925926,
2023-08-14 02:00:00-06:00,26.0,0.83,22.9,0.0,3.06,0.0,33.49097222222222,
2023-08-14 03:00:00-06:00,25.6,0.85,23.0,0.09,2.8,0.0,33.169907407407415,
2023-08-14 04:00:00-06:00,25.2,0.88,23.1,0.18,2.7,0.0,32.77754629629629,
2023-08-14 05:00:00-06:00,24.9,0.91,23.3,0.22,2.2,0.0,32.20046296296296,
2023-08-14 06:00:00-06:00,23.8,0.95,23.0,0.14,1.55,0.0,31.722916666666663,
2023-08-14 07:00:00-06:00,25.5,0.87,23.2,0.01,1.5,53.0,31.57800925925926,
2023-08-14 08:00:00-06:00,27.6,0.75,22.7,0.35,3.06,236.0,32.40555555555556,
2023-08-14 09:00:00-06:00,29.5,0.64,22.1,0.07,2.75,398.0,33.14884259259259,
2023-08-14 10:00:00-06:00,31.6,0.54,21.3,0.04,2.53,634.0,38.481481481481474,
2023-08-14 11:00:00-06:00,33.9,0.43,19.7,0.46,2.18,803.0,44.79212962962963,
2023-08-14 12:00:00-06:00,35.9,0.35,17.9,0.98,1.92,908.0,49.91087962962963,
2023-08-14 13:00:00-06:00,37.3,0.3,16.9,0.97,1.6,925.0,53.61319444444444,
2023-08-14 14:00:00-06:00,38.3,0.27,16.3,0.99,1.73,905.0,55.65416666666667,
2023-08-14 15:00:00-06:00,38.7,0.25,15.5,0.99,1.88,770.0,56.36296296296295,
2023-08-14 16:00:00-06:00,39.1,0.22,13.7,0.57,2.55,681.0,55.44930555555554,
2023-08-14 17:00:00-06:00,38.4,0.21,12.0,0.73,3.3,444.0,49.99953703703704,
2023-08-14 18:00:00-06:00,37.3,0.23,12.7,0.97,3.05,252.0,45.66620370370371,
2023-08-14 19:00:00-06:00,35.5,0.25,12.7,0.94,1.78,80.0,43.06064814814814,
2023-08-14 20:00:00-06:00,34.0,0.29,13.4,0.74,2.77,2.0,40.94768518518517,
2023-08-14 21:00:00-06:00,33.4,0.31,14.0,0.12,3.14,0.0,39.20625,
2023-08-14 22:00:00-06:00,32.3,0.42,17.6,0.68,4.9,0.0,37.97037037037037,
2023-08-14 23:00:00-06:00,30.7,0.56,21.0,0.97,4.62,0.0,36.916203703703694,
2023-08-15 00:00:00-06:00,29.5,0.63,21.8,0.08,3.45,0.0,35.89583333333332,
2023-08-15 01:00:00-06:00,28.6,0.65,21.4,0.0,2.2,0.0,35.11087962962963,
2023-08-15 02:00:00-06:00,27.3,0.71,21.5,0.04,1.65,0.0,34.525925925925925,
2023-08-15 03:00:00-06:00,26.9,0.72,21.5,0.0,1.06,0.0,34.023611111111116,
2023-08-15 04:00:00-06:00,26.4,0.75,21.6,0.06,0.61,0.0,33.53958333333333,
2023-08-15 05:00:00-06:00,25.9,0.77,21.5,0.39,0.61,0.0,33.074305555555554,
2023-08-15 06:00:00-06:00,25.4,0.81,21.9,0.73,0.81,0.0,32.66226851851851,
2023-08-15 07:00:00-06:00,27.2,0.72,21.7,0.44,0.76,49.0,32.49282407407408,
2023-08-15 08:00:00-06:00,29.6,0.62,21.5,0.55,1.52,227.0,34.425694444444446,
2023-08-15 09:00:00-06:00,31.2,0.51,20.0,0.88,2.69,430.0,37.69236111111111,
2023-08-15 10:00:00-06:00,32.9,0.41,17.8,0.92,3.06,630.0,42.00254629629629,
2023-08-15 11:00:00-06:00,34.6,0.35,16.8,0.96,2.95,791.0,46.35162037037037,
2023-08-15 12:00:00-06:00,36.1,0.32,16.7,0.84,2.73,902.0,50.47685185185186,
2023-08-15 13:00:00-06:00,37.4,0.29,16.6,0.15,2.52,944.0,53.25138888888888,
2023-08-15 14:00:00-06:00,38.3,0.27,16.2,0.22,2.36,907.0,55.100231481481465,
2023-08-15 15:00:00-06:00,39.1,0.26,15.9,0.18,2.48,825.0,55.608333333333334,
2023-08-15 16:00:00-06:00,38.5,0.25,15.1,0.36,2.48,593.0,54.35740740740739,
2023-08-15 17:00:00-06:00,38.4,0.25,14.8,0.35,2.41,441.0,49.6099537037037,
2023-08-15 18:00:00-06:00,37.3,0.26,14.8,0.2,2.47,259.0,45.253009259259265,
2023-08-15 19:00:00-06:00,35.8,0.28,14.4,0.14,2.73,86.0,42.59143518518518,
2023-08-15 20:00:00-06:00,34.0,0.3,13.9,0.11,3.68,1.0,40.621759259259264,
2023-08-15 21:00:00-06:00,33.1,0.31,13.8,0.08,2.75,0.0,38.93703703703703,
2023-08-15 22:00:00-06:00,32.2,0.33,13.7,0.1,2.73,0.0,37.69837962962962,
2023-08-15 23:00:00-06:00,31.4,0.34,13.5,0.09,2.95,0.0,36.68310185185185,
2023-08-16 00:00:00-06:00,30.7,0.33,12.8,0.11,3.09,0.0,35.80856481481482,
2023-08-16 01:00:00-06:00,30.0,0.33,12.1,0.0,3.14,0.0,35.06712962962963,
2023-08-16 02:00:00-06:00,29.6,0.33,11.5,0.0,3.81,0.0,34.36481481481481,
2023-08-16 03:00:00-06:00,29.1,0.33,11.1,0.0,3.85,0.0,33.615972222222226,
2023-08-16 04:00:00-06:00,28.4,0.34,11.2,0.0,3.48,0.0,32.971990740740736,
2023-08-16 05:00:00-06:00,27.6,0.36,11.4,0.0,3.31,0.0,32.449305555555554,
2023-08-16 06:00:00-06:00,26.7,0.4,12.1,0.0,3.06,0.0,31.976851851851855,
2023-08-16 07:00:00-06:00,27.0,0.41,12.5,0.02,2.6,50.0,31.697685185185186,
2023-08-16 08:00:00-06:00,29.3,0.35,12.4,0.03,2.84,228.0,33.65856481481481,
2023-08-16 09:00:00-06:00,31.5,0.31,12.4,0.16,2.73,429.0,37.55601851851852,
2023-08-16 10:00:00-06:00,33.7,0.27,12.4,0.04,2.66,642.0,42.222685185185185,
2023-08-16 11:00:00-06:00,35.6,0.25,12.6,0.01,2.47,805.0,46.82824074074073,
2023-08-16 12:00:00-06:00,37.1,0.24,13.0,0.0,1.97,915.0,51.089814814814815,
2023-08-16 13:00:00-06:00,38.2,0.22,12.9,0.01,1.66,966.0,54.531018518518515,
2023-08-16 14:00:00-06:00,39.0,0.21,12.6,0.02,1.71,937.0,56.46018518518518,
2023-08-16 15:00:00-06:00,39.5,0.19,11.8,0.15,1.93,827.0,56.91782407407408,
2023-08-16 16:00:00-06:00,39.4,0.19,11.9,0.05,2.28,661.0,54.77037037037036,
2023-08-16 17:00:00-06:00,38.8,0.2,11.7,0.11,2.82,511.0,49.54606481481481,
2023-08-16 18:00:00-06:00,37.7,0.2,11.1,0.09,2.55,274.0,45.265972222222224,
2023-08-16 19:00:00-06:00,35.7,0.23,11.2,0.13,2.48,90.0,42.714351851851845,
2023-08-16 20:00:00-06:00,34.1,0.24,10.9,0.08,3.02,1.0,40.734953703703695,
2023-08-16 21:00:00-06:00,30.9,0.48,18.5,0.0,4.03,0.0,38.96782407407407,
2023-08-16 22:00:00-06:00,29.8,0.53,19.3,0.0,2.06,0.0,37.63703703703704,
2023-08-16 23:00:00-06:00,29.2,0.55,19.1,0.0,1.75,0.0,36.55509259259258,
2023-08-17 00:00:00-06:00,28.7,0.57,19.2,0.0,2.19,0.0,35.675000000000004,
2023-08-17 01:00:00-06:00,28.0,0.59,19.4,0.0,1.6,0.0,34.94675925925926,
2023-08-17 02:00:00-06:00,26.9,0.64,19.5,0.0,1.46,0.0,34.287962962962965,
2023-08-17 03:00:00-06:00,26.2,0.67,19.6,0.0,1.82,0.0,33.73842592592592,
2023-08-17 04:00:00-06:00,26.0,0.68,19.7,0.0,1.39,0.0,33.2625,
2023-08-17 05:00:00-06:00,25.9,0.69,19.9,0.0,1.46,0.0,32.74629629629629,
2023-08-17 06:00:00-06:00,25.9,0.71,20.3,0.0,2.44,0.0,32.300694444444446,
2023-08-17 07:00:00-06:00,26.6,0.69,20.4,0.0,2.33,49.0,32.097685185185185,
2023-08-17 08:00:00-06:00,29.1,0.58,20.0,0.0,2.62,234.0,34.11805555555555,
2023-08-17 09:00:00-06:00,31.9,0.47,19.3,0.0,3.04,451.0,37.9849537037037,
2023-08-17 10:00:00-06:00,34.4,0.39,18.5,0.0,3.26,651.0,42.56898148148148,
2023-08-17 11:00:00-06:00,36.4,0.33,17.7,0.0,3.19,811.0,46.79555555555555,
2023-08-17 12:00:00-06:00,38.0,0.28,16.4,0.06,2.73,917.0,52.03958333333333,
2023-08-17 13:00:00-06:00,39.1,0.24,14.7,0.03,2.14,953.0,54.86759259259259,
2023-08-17 14:00:00-06:00,39.9,0.21,13.2,0.02,1.91,927.0,56.954861111111114,
2023-08-17 15:00:00-06:00,40.3,0.19,12.0,0.09,2.21,811.0,57.33680555555556,
2023-08-17 16:00:00-06:00,40.4,0.18,11.4,0.25,2.78,666.0,56.08101851851851,
2023-08-17 17:00:00-06:00,39.4,0.18,10.5,0.52,3.0,414.0,50.97523148148149,
2023-08-17 18:00:00-06:00,38.9,0.18,10.1,0.36,2.97,262.0,46.028240740740735,
2023-08-17 19:00:00-06:00,36.4,0.21,10.5,0.11,1.93,84.0,43.15046296296296,
2023-08-17 20:00:00-06:00,34.7,0.23,10.6,0.06,2.4,1.0,41.08888888888888,
2023-08-17 21:00:00-06:00,33.8,0.25,11.1,0.03,3.58,0.0,39.48842592592593,
2023-08-17 22:00:00-06:00,32.0,0.39,16.4,0.03,4.66,0.0,38.30624999999999,
2023-08-17 23:00:00-06:00,30.8,0.44,17.0,0.0,3.71,0.0,37.22152777777778,
2023-08-18 00:00:00-06:00,29.8,0.45,16.5,0.0,3.21,0.0,36.17523148148148,
2023-08-18 01:00:00-06:00,28.6,0.5,17.1,0.0,2.67,0.0,35.293055555555554,
2023-08-18 02:00:00-06:00,27.7,0.55,17.7,0.0,2.51,0.0,34.477546296296296,
2023-08-18 03:00:00-06:00,26.9,0.59,18.2,0.0,2.2,0.0,33.76712962962963,
2023-08-18 04:00:00-06:00,26.4,0.62,18.5,0.0,2.31,0.0,33.14398148148148,
2023-08-18 05:00:00-06:00,25.9,0.65,18.9,0.0,2.16,0.0,32.57268518518518,
2023-08-18 06:00:00-06:00,25.0,0.72,19.5,0.0,2.26,0.0,32.07199074074074,
2023-08-18 07:00:00-06:00,25.8,0.68,19.4,0.0,1.87,49.0,31.868750000000006,
2023-08-18 08:00:00-06:00,28.5,0.57,19.2,0.0,1.75,237.0,33.70740740740741,
2023-08-18 09:00:00-06:00,31.4,0.46,18.4,0.0,1.39,455.0,36.28425925925926,
2023-08-18 10:00:00-06:00,34.2,0.35,16.6,0.0,1.81,657.0,37.87430555555555,
2023-08-18 11:00:00-06:00,36.2,0.28,15.0,0.0,2.65,818.0,45.46087962962962,
2023-08-18 12:00:00-06:00,37.3,0.26,14.5,0.0,3.09,924.0,50.30023148148148,
2023-08-18 13:00:00-06:00,38.3,0.24,14.2,0.0,3.16,966.0,53.6136574074074,
2023-08-18 14:00:00-06:00,38.9,0.23,13.9,0.05,3.26,942.0,55.528009259259264,
2023-08-18 15:00:00-06:00,39.2,0.21,13.2,0.18,3.64,848.0,55.74583333333333,
2023-08-18 16:00:00-06:00,39.0,0.21,12.5,0.22,4.08,683.0,54.75462962962963,
2023-08-18 17:00:00-06:00,38.4,0.22,12.6,0.12,4.05,491.0,49.61782407407407,
2023-08-18 18:00:00-06:00,37.2,0.23,12.9,0.06,3.98,287.0,45.184027777777764,
2023-08-18 19:00:00-06:00,35.6,0.25,12.8,0.0,3.31,89.0,42.8199074074074,
2023-08-18 20:00:00-06:00,33.9,0.29,13.3,0.0,3.4,1.0,40.4912037037037,
2023-08-18 21:00:00-06:00,32.7,0.34,15.0,0.0,4.55,0.0,38.78310185185185,
2023-08-18 22:00:00-06:00,30.6,0.53,19.9,0.13,4.47,0.0,37.590740740740735,
2023-08-18 23:00:00-06:00,29.3,0.58,20.3,0.05,3.57,0.0,36.50648148148149,
2023-08-19 00:00:00-06:00,28.5,0.61,20.2,0.19,2.81,0.0,35.54421296296296,
2023-08-19 01:00:00-06:00,27.6,0.65,20.5,0.0,2.43,0.0,34.579861111111114,
2023-08-19 02:00:00-06:00,26.8,0.72,21.3,0.0,1.75,0.0,33.77986111111111,
2023-08-19 03:00:00-06:00,26.1,0.79,22.1,0.0,1.65,0.0,33.19537037037037,
2023-08-19 04:00:00-06:00,25.5,0.85,22.7,0.03,1.32,0.0,32.651620370370374,
2023-08-19 05:00:00-06:00,24.5,0.91,23.0,0.01,1.4,0.0,32.19351851851851,
2023-08-19 06:00:00-06:00,25.2,0.91,23.6,0.04,2.04,0.0,32.224768518518516,
2023-08-19 07:00:00-06:00,25.6,0.87,23.3,0.27,1.8,40.0,32.07916666666667,
2023-08-19 08:00:00-06:00,27.3,0.76,22.8,0.02,1.7,229.0,33.282407407407405,
2023-08-19 09:00:00-06:00,29.9,0.6,21.4,0.0,1.82,455.0,36.14351851851852,
2023-08-19 10:00:00-06:00,32.6,0.44,18.6,0.0,2.33,659.0,41.455555555555556,
2023-08-19 11:00:00-06:00,34.6,0.35,17.0,0.0,2.5,822.0,47.491203703703704,
2023-08-19 12:00:00-06:00,36.2,0.3,15.7,0.0,2.55,929.0,51.856481481481474,
2023-08-19 13:00:00-06:00,37.6,0.26,14.6,0.0,2.56,971.0,52.71736111111112,
2023-08-19 14:00:00-06:00,38.5,0.22,13.3,0.0,2.87,945.0,54.8513888888889,
2023-08-19 15:00:00-06:00,39.0,0.21,12.4,0.0,3.22,852.0,55.25879629629628,
2023-08-19 16:00:00-06:00,39.2,0.19,11.4,0.0,3.74,702.0,53.84166666666666,
2023-08-19 17:00:00-06:00,38.7,0.19,11.0,0.04,4.1,508.0,48.81990740740741,
2023-08-19 18:00:00-06:00,37.5,0.21,11.3,0.46,3.94,285.0,44.39444444444444,
2023-08-19 19:00:00-06:00,35.2,0.27,13.6,0.94,4.18,54.0,41.87337962962963,
2023-08-19 20:00:00-06:00,34.0,0.31,14.3,0.96,3.67,0.0,40.02662037037036,
2023-08-19 21:00:00-06:00,32.9,0.39,17.0,0.85,5.86,0.0,38.67777777777778,
2023-08-19 22:00:00-06:00,31.0,0.49,18.9,0.72,3.69,0.0,37.55949074074075,
2023-08-19 23:00:00-06:00,30.0,0.52,18.9,0.17,2.73,0.0,36.53425925925925,
2023-08-20 00:00:00-06:00,28.9,0.55,19.1,0.24,2.09,0.0,35.63101851851852,
2023-08-20 01:00:00-06:00,28.0,0.59,19.3,0.01,2.12,0.0,34.80555555555556,
2023-08-20 02:00:00-06:00,27.1,0.64,19.8,0.0,1.8,0.0,34.08541666666666,
2023-08-20 03:00:00-06:00,26.3,0.71,20.5,0.0,1.41,0.0,33.42916666666666,
2023-08-20 04:00:00-06:00,25.3,0.78,21.2,0.0,1.17,0.0,32.92592592592593,
2023-08-20 05:00:00-06:00,25.0,0.83,21.8,0.0,1.22,0.0,32.40069444444444,
2023-08-20 06:00:00-06:00,24.9,0.92,23.5,0.02,1.3,0.0,31.999768518518515,
2023-08-20 07:00:00-06:00,25.8,0.87,23.6,0.42,1.33,41.0,31.786805555555556,
2023-08-20 08:00:00-06:00,28.0,0.76,23.4,0.12,1.61,218.0,33.484490740740746,
2023-08-20 09:00:00-06:00,30.6,0.61,22.1,0.02,1.48,430.0,37.320138888888884,
2023-08-20 10:00:00-06:00,33.3,0.46,20.0,0.01,0.5,627.0,41.65902777777779,
2023-08-20 11:00:00-06:00,35.7,0.35,17.7,0.19,1.3,781.0,41.53611111111111,
2023-08-20 12:00:00-06:00,37.3,0.28,15.5,0.36,2.55,851.0,47.79976851851851,
2023-08-20 13:00:00-06:00,36.0,0.32,17.0,0.57,3.3,840.0,49.75949074074074,
2023-08-20 14:00:00-06:00,36.6,0.31,16.7,0.69,3.68,660.0,52.08009259259259,
2023-08-20 15:00:00-06:00,35.1,0.35,17.5,0.73,3.54,591.0,52.75439814814814,
2023-08-20 16:00:00-06:00,34.7,0.37,17.7,0.75,3.01,487.0,50.49837962962963,
2023-08-20 17:00:00-06:00,35.0,0.35,17.2,0.99,1.68,339.0,47.25555555555555,
2023-08-20 18:00:00-06:00,35.9,0.31,16.2,0.99,3.47,212.0,43.985879629629636,
2023-08-20 19:00:00-06:00,34.2,0.33,15.7,0.94,2.22,44.0,41.84722222222222,
2023-08-20 20:00:00-06:00,31.3,0.41,16.3,0.88,1.93,0.0,40.07037037037037,
2023-08-20 21:00:00-06:00,30.8,0.41,16.1,1.0,1.32,0.0,38.690509259259265,
2023-08-20 22:00:00-06:00,31.4,0.38,15.3,0.95,2.19,0.0,37.60578703703703,
2023-08-20 23:00:00-06:00,30.8,0.39,15.1,1.0,2.4,0.0,36.73425925925926,
2023-08-21 00:00:00-06:00,30.0,0.41,15.3,0.94,2.48,0.0,35.921527777777776,
2023-08-21 01:00:00-06:00,29.3,0.45,16.1,0.07,2.08,0.0,35.23912037037037,
2023-08-21 02:00:00-06:00,28.7,0.48,16.7,0.01,2.06,0.0,34.69189814814814,
2023-08-21 03:00:00-06:00,28.2,0.5,16.9,0.98,1.97,0.0,34.25231481481482,
2023-08-21 04:00:00-06:00,27.6,0.52,17.0,0.03,1.53,0.0,33.677083333333336,
2023-08-21 05:00:00-06:00,26.3,0.58,17.4,0.42,2.0,0.0,33.13888888888889,
2023-08-21 06:00:00-06:00,27.2,0.54,17.0,1.0,1.4,0.0,32.7074074074074,
2023-08-21 07:00:00-06:00,28.0,0.52,17.2,0.63,1.6,37.0,32.550925925925924,
2023-08-21 08:00:00-06:00,31.3,0.42,16.8,0.37,1.1,191.0,33.85925925925926,
2023-08-21 09:00:00-06:00,33.9,0.34,15.7,0.11,1.4,379.0,37.83333333333333,
2023-08-21 10:00:00-06:00,36.2,0.3,15.8,0.25,0.76,625.0,42.635879629629635,
2023-08-21 11:00:00-06:00,37.9,0.27,15.8,0.99,1.03,773.0,46.52546296296296,
2023-08-21 12:00:00-06:00,39.2,0.25,15.4,0.91,2.6,863.0,49.21643518518518,
2023-08-21 13:00:00-06:00,39.7,0.24,15.2,0.41,3.55,874.0,51.08773148148147,
2023-08-21 14:00:00-06:00,39.7,0.23,14.5,0.15,4.67,821.0,53.14212962962963,
2023-08-21 15:00:00-06:00,39.6,0.22,13.9,0.25,5.1,768.0,54.118287037037035,
2023-08-21 16:00:00-06:00,39.4,0.21,13.3,0.98,5.15,660.0,52.775231481481484,
2023-08-21 17:00:00-06:00,38.6,0.23,13.6,1.0,5.95,457.0,48.202083333333334,
2023-08-21 18:00:00-06:00,35.9,0.28,14.5,1.0,5.63,174.0,45.08912037037037,
2023-08-21 19:00:00-06:00,34.4,0.31,14.8,1.0,5.06,62.0,42.473148148148155,
2023-08-21 20:00:00-06:00,33.6,0.33,15.0,1.0,4.75,0.0,40.085648148148145,
2023-08-21 21:00:00-06:00,31.9,0.43,17.7,0.99,4.47,0.0,38.515972222222224,
2023-08-21 22:00:00-06:00,31.1,0.46,18.3,0.87,3.3,0.0,37.531481481481485,
2023-08-21 23:00:00-06:00,30.3,0.49,18.4,0.85,1.78,0.0,36.70324074074074,
2023-08-22 00:00:00-06:00,28.8,0.55,18.8,1.0,1.7,0.0,35.95972222222222,
2023-08-22 01:00:00-06:00,29.1,0.53,18.6,1.0,1.12,0.0,35.333564814814814,
2023-08-22 02:00:00-06:00,29.1,0.54,18.8,0.95,1.57,0.0,34.81828703703703,
2023-08-22 03:00:00-06:00,28.8,0.56,19.1,1.0,2.33,0.0,34.29351851851851,
2023-08-22 04:00:00-06:00,28.4,0.57,19.2,0.71,2.33,0.0,33.817824074074075,
2023-08-22 05:00:00-06:00,28.0,0.6,19.5,0.9,2.84,0.0,33.29027777777777,
2023-08-22 06:00:00-06:00,24.2,0.87,21.9,1.0,3.04,0.0,32.97037037037037,
